File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
9d01a481-441c-43f4-a308-7262489ab32a	0154bd1e-515c-4a46-a6c6-038048565207.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-VM-A8CA	TCGA-VM-A8CA-01A	Primary Tumor
ecf6c7d6-a23e-4d0b-9ade-c0f81a5ef5c1	dde393cc-d889-4a29-ace8-46eb0919286a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HW-7493	TCGA-HW-7493-01A	Primary Tumor
abad4d62-6152-45e8-84e5-71ed12f5b35c	3363925f-fbd0-46bb-a8cb-07f0fa167be7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-A4MW	TCGA-FG-A4MW-01A	Primary Tumor
61cdcca2-1a0f-4a1c-a7a2-450fcb2a9d5d	c0a816d3-11bc-42fb-ba58-76435d1f3ce5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-E1-5307	TCGA-E1-5307-01A	Primary Tumor
921dbbd8-a8fe-444e-893d-9ed6b1a54ff7	e1b718ca-2a1d-4270-b6d8-a833c42d7bab.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-8185	TCGA-FG-8185-01A	Primary Tumor
80792c44-0b66-4696-88d2-88276db4d671	08b79dc0-b0e0-4053-93f5-e4a4e850a4ff.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7610	TCGA-HT-7610-01A	Primary Tumor
8e78b275-6f72-4aa7-aad8-1cdd74afe89d	cd355744-89c9-4def-9445-e970d3fb2814.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-QH-A65X	TCGA-QH-A65X-01A	Primary Tumor
e8eaed94-d771-4eca-9100-8c9f6b2cd87b	7d0cbdee-8343-4fac-98ac-ef1b4e7e533b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TM-A84S	TCGA-TM-A84S-01A	Primary Tumor
82f35566-9c47-48cd-bf9c-6ffb13a710ac	61bc9935-6a53-47d8-b8d4-5015ab884165.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-A4DV	TCGA-HT-A4DV-01A	Primary Tumor
bdc2d8cd-c43f-44f4-ba89-d67a26af2f11	8a496ad8-98b2-4ff8-a21d-81db99fbb65b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A7RF	TCGA-TQ-A7RF-01A	Primary Tumor
60390b7e-2348-4637-9dff-db5dbd4b6b0d	d2ffab38-ba8b-4576-a030-96ec98df31fa.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DH-A7UT	TCGA-DH-A7UT-01A	Primary Tumor
9d16178a-05e5-4a8c-8ed7-25a4fd437183	03166c5c-aaa0-4648-a21d-73334cab4e18.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DB-A64R	TCGA-DB-A64R-01A	Primary Tumor
87f2c298-f8c9-4633-9334-afe426ce50d9	439bccc0-5fea-4fbc-8551-3f29f2aaf955.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-FG-A4MY	TCGA-FG-A4MY-01A	Primary Tumor
13571c98-ec91-4364-b820-8f46fbec9d8a	781aa454-9cb1-4421-90e6-0c57f7ee2830.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-CS-5396	TCGA-CS-5396-01A	Primary Tumor
27f0e5ef-30ae-43da-bed0-c87746d610b5	0d2d01ad-a8cf-401e-a6e6-3913763a2716.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-P5-A5F0	TCGA-P5-A5F0-01A	Primary Tumor
503426fe-6d4b-4593-aa37-27d73aadc160	d9da05b2-f648-4d83-90b7-d1b362a6b4cf.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A6S7	TCGA-DU-A6S7-01A	Primary Tumor
df5cdc9d-8c3c-4a92-86de-9217fd702d70	3ceec196-839d-4f3e-a2d6-9b11c9f53b39.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-A7T8	TCGA-DU-A7T8-01A	Primary Tumor
10afbaca-228a-4c61-b650-ccebe3eefeed	f3701269-6698-4762-b3bb-5932e62ff08c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-A4X9	TCGA-DB-A4X9-01A	Primary Tumor
0cd00280-0ad3-4437-8438-8c76be5dd517	96819f0f-7809-44c9-8ba5-c971d5902114.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7475	TCGA-HT-7475-01A	Primary Tumor
8b1e9e2b-a719-4ef8-9ccd-1859abe6d83c	332529de-e5b4-499c-b0fc-3bc36623726b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-S9-A7J1	TCGA-S9-A7J1-01A	Primary Tumor
339051bb-1030-4dc4-9401-8ad5b881ab60	cc3f5be6-caa7-442c-9145-0c4256816f43.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-8161	TCGA-DU-8161-01A	Primary Tumor
f1261ec7-16dd-4e61-8274-958ccb94031e	3693ce0b-b752-4e09-9f4f-666a6c689969.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-TQ-A7RQ	TCGA-TQ-A7RQ-01A	Primary Tumor
61785ca0-1800-420e-8c26-f70e1dea5c76	2b0512da-1c37-4b3a-8651-4c72c4a8ac84.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DH-A66B	TCGA-DH-A66B-01A	Primary Tumor
7b946fb4-33e2-4465-a54f-d212c71d7bdd	c43bb464-e04b-4867-9b4a-ef664d2d6bfb.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A7IQ	TCGA-S9-A7IQ-01A	Primary Tumor
c99fa6c8-5e7a-4165-a939-5a230df9da66	8eefe76d-d1b9-45b2-810d-6e06b733cad5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7470	TCGA-HT-7470-01A	Primary Tumor
0a954c20-3aaf-4860-94cb-1ae78ea5d25a	c45db1de-55cc-474e-8f14-76842edbdc75.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-8108	TCGA-HT-8108-01A	Primary Tumor
b8767637-a091-45e6-875c-a749b5aa7198	fdbf3f95-73d4-4bd3-88b2-d2bd9517450b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-5304	TCGA-E1-5304-01A	Primary Tumor
800c7164-69b8-4a7b-b4b7-72f034a3b667	7dd9bc72-4979-4d27-af6f-638b226d37d5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-A61B	TCGA-HT-A61B-01A	Primary Tumor
5aef64ab-64cf-4f99-bf22-90478c4b41d0	90a64af8-3f92-4e08-9bf5-e673f83c64f6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-S9-A6TU	TCGA-S9-A6TU-01A	Primary Tumor
67558630-8849-4315-a157-7cdcf318f12e	6eed1a4c-c0cf-41a3-9876-4f1c4ed8e49c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7677	TCGA-HT-7677-01A	Primary Tumor
53cec2e4-37c9-4069-90d5-5a92f5af6eca	69b79d5b-1853-476a-8336-3723e6db42c7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-TQ-A7RV	TCGA-TQ-A7RV-01A	Primary Tumor
a38dd2bc-a9dd-480e-ad16-a3d584360618	b8a6305d-3d9a-4dfa-ae2f-2c95e3edd0a2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-P5-A5F2	TCGA-P5-A5F2-01A	Primary Tumor
b389d491-4d14-4ff4-a418-3f8b63a72139	184fbddb-fbad-4a0d-87c5-348a6124fda3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-QH-A6X5	TCGA-QH-A6X5-01A	Primary Tumor
467db527-d318-4e18-8f08-35b942040125	9bf657b8-6cb8-4482-910c-19293928b729.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DB-A4XG	TCGA-DB-A4XG-01A	Primary Tumor
3ae4b2e0-7bdb-4980-942b-63c2080990c2	bba9ce43-16f9-4fd2-823c-1eab76aedded.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-A7YO	TCGA-E1-A7YO-01A	Primary Tumor
589a2572-3391-4062-aaef-26ce1c379f03	6e1aa9ec-5286-445a-8cbe-5adaff74c099.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7676	TCGA-HT-7676-01A	Primary Tumor
c185e4d2-3794-4120-8f2f-6a9ed5786547	c29942fe-74e9-438c-b592-86261ef243b1.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7856	TCGA-HT-7856-01A	Primary Tumor
e8ad3ed7-686a-4da3-a835-cbd856f4da33	dd7c0da8-2df5-452b-8824-85858b8f5dd7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-QH-A65V	TCGA-QH-A65V-01A	Primary Tumor
534a7444-2518-4661-b2da-d57f16b73e52	296e1d7f-3eaa-4844-b544-c2e6d1738800.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-P5-A730	TCGA-P5-A730-01A	Primary Tumor
a6ec9424-b9af-461e-b72d-75c92311539d	beb91d85-4af3-40b8-a68b-c2091137d2ae.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A72Z	TCGA-P5-A72Z-01A	Primary Tumor
c6471fb6-e048-4b1e-82e5-bb28e899c908	1e203b72-11b6-4188-95e6-c4989c40e824.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6TV	TCGA-S9-A6TV-01A	Primary Tumor
bce42a88-8162-4218-b2b8-c8674fa7cdd3	10b830c2-41f0-414b-b7cd-64c9fe37bc02.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-QH-A6CX	TCGA-QH-A6CX-01A	Primary Tumor
de87a7e2-d566-4e4f-b69f-80b36f995527	880303de-d3d2-4e09-8e67-2f58015da587.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A7R7	TCGA-S9-A7R7-01A	Primary Tumor
cc4234c6-8980-49bd-b2bf-e49b6a3a9776	1f9a95a1-b7a0-4016-9704-88e2d807cfc0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-TM-A84G	TCGA-TM-A84G-01A	Primary Tumor
690fd41a-ab24-49ca-bf9a-0a1a7e6a83d6	dbabc53d-9c7b-4d08-9a80-b6f5d732ca75.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-QH-A65R	TCGA-QH-A65R-01A	Primary Tumor
d58ae2ce-f581-4b5b-96e6-04eb90af8dcf	6070b63e-a8f5-4b9b-9c1c-dd2c33fce225.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-QH-A6CV	TCGA-QH-A6CV-01A	Primary Tumor
fb6a3ee6-b7d5-4350-b29b-5ebe9f96eb61	e0359251-5611-4343-82d8-05212fb61806.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7877	TCGA-HT-7877-01A	Primary Tumor
bee3eaf2-5e88-49a8-adda-59a4660733d4	b3e42e88-c2b8-4e57-832b-24a9f5a98491.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TM-A7C3	TCGA-TM-A7C3-01A	Primary Tumor
1c988647-47a7-4616-ac18-79fd1bdeb9f3	e934722f-3571-4348-a518-1ad262b86b94.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-7018	TCGA-DU-7018-01A	Primary Tumor
381d838b-9e3b-44b6-9a62-87beb9326e54	f2c4854a-003a-4fba-9061-09b202314f78.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-6410	TCGA-DU-6410-01A	Primary Tumor
ec047563-de27-48bc-b17d-f3a67833c0d4	4eabd5cb-b8ca-4b12-9ff2-74884dba9e22.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-7006	TCGA-DU-7006-01A	Primary Tumor
aaef342d-93ac-41de-8417-de3772218d2d	64b764c8-2001-4899-a874-cac0c2c6a15a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7468	TCGA-HT-7468-01A	Primary Tumor
80ea27b0-8dcc-45cd-9a47-0fc6c43c3469	ef38fbd3-0efc-41ea-b4c1-6cbc217e9dda.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7881	TCGA-HT-7881-01A	Primary Tumor
8e4cd2c0-4b57-48cb-9efd-0cd16f68194b	c8a9c653-e6b6-4b99-ada3-89480511ec57.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DB-A4XA	TCGA-DB-A4XA-01A	Primary Tumor
da721b40-50c5-43e8-9267-afa1f70f660c	117ac060-e5e0-42cd-9bf9-cea3093468a8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DB-5274	TCGA-DB-5274-01A	Primary Tumor
fceb6ec5-de18-4a52-ba75-176bd9d09258	33958341-98b9-4bfa-89d3-fd087a7ef1e4.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6WI	TCGA-S9-A6WI-01A	Primary Tumor
e4c43bcb-e0ee-4343-a10d-7cd46d4fac17	ef177d2e-0778-400c-b668-ce23f5237768.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TQ-A7RW	TCGA-TQ-A7RW-01A	Primary Tumor
08092c3a-4b62-403b-b3d7-3b6064d8d165	bc6825da-98cd-48a2-b0a2-051fa10fa687.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HW-A5KK	TCGA-HW-A5KK-01A	Primary Tumor
0931b778-32b9-4bad-b8ac-e9ba654c05bd	6892dd17-fcc9-4b35-bdb4-f78da774bb76.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-E1-A7YN	TCGA-E1-A7YN-01A	Primary Tumor
a57b34fb-8d90-4e41-bf59-33bf2454859e	cc0cd4c2-0c81-49ac-bc35-4f6dce9df1a7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-A614	TCGA-HT-A614-01A	Primary Tumor
1a0794e3-c885-4d0b-81e1-14a4059a2909	5d9a09d7-9efb-42cd-9f1f-4171188d98fc.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A6WM	TCGA-S9-A6WM-01A	Primary Tumor
bc3b311a-4f8e-4432-ac7b-427177f11a25	67e38ee5-2125-4e54-a016-4f7159b30f16.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-7298	TCGA-DU-7298-01A	Primary Tumor
b970cde0-2686-4dc7-9283-224d31d3e506	0edb1017-bc3e-4f49-80fb-0dc0ce08fa08.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-S9-A89Z	TCGA-S9-A89Z-01A	Primary Tumor
d11e0e27-ac06-4584-af34-57ac1e1db84e	bb41a4ef-887c-4220-bf06-b153020494ed.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-A6S8	TCGA-DU-A6S8-01A	Primary Tumor
a1c06824-60ca-4ebe-82ba-2a8012a941a7	94101f85-8aab-400e-b401-3bf62825e514.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-A5RC	TCGA-HT-A5RC-01A	Primary Tumor
6d3ad37d-cf8d-41f6-b91c-2480ff1bdc29	74565a0c-8d26-4efb-aec6-e9c6e156e36a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-TM-A7CA	TCGA-TM-A7CA-01A	Primary Tumor
76be8c3b-8567-4c7b-8ff0-9e2612c1495a	d6b2870c-f174-4b63-957b-f8729bf54f07.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-VV-A829	TCGA-VV-A829-01A	Primary Tumor
ff141ee5-d9b5-4be5-9c73-c6095197286e	32bdde13-c526-426c-beb6-7d22b63b01c3.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-S9-A89Z	TCGA-S9-A89Z-01A	Primary Tumor
91cdf224-5b34-4c75-9173-46876803d383	7d5d386e-4f7a-4b30-976b-ea08c0c21b5a.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-8189	TCGA-FG-8189-01B	Primary Tumor
f30b87eb-3acf-43ac-b569-20abc70cf7d1	e85e20ef-dffc-47a0-9974-46f3adc8b10f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A5F0	TCGA-P5-A5F0-01A	Primary Tumor
fa2ac235-6cd2-485c-bda3-ddb05cecd30f	b4bf1538-0f03-40c9-92cb-076770db992f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-5305	TCGA-E1-5305-01A	Primary Tumor
33da7366-298d-4945-8071-8112059c18ac	40714706-62ad-4e65-856e-1f40ca0a0fe7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-A61C	TCGA-HT-A61C-01A	Primary Tumor
e071c5da-6514-4677-8127-74cf54a11614	1d607fb7-679e-41cb-afa3-0faec33a1a81.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-P5-A781	TCGA-P5-A781-01A	Primary Tumor
08f2000a-95db-4a15-bfde-b37f7a2b4a5a	76b6571c-d692-4165-b04b-72b2ced55e98.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A6S2	TCGA-DU-A6S2-01A	Primary Tumor
856b08a8-87d7-431e-a553-b859a0ebfa01	aa98e731-2bf6-4ace-80ae-fc09aff1ea31.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7690	TCGA-HT-7690-01A	Primary Tumor
2e918f26-891c-4dbe-94c7-8d3f1fc15afe	2abf6013-acc4-4d88-a78d-29031ac1c7ef.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-QH-A6CU	TCGA-QH-A6CU-01A	Primary Tumor
f0eb0f90-909a-44d1-9f9b-a397e165b6f2	9d02ed49-31eb-45bf-969b-98b030314bbc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7882	TCGA-HT-7882-01A	Primary Tumor
77cc85d7-aa6a-4db2-a49d-6f73d182b916	9e45031b-7817-4b0f-b878-392c33f79198.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-TM-A7C4	TCGA-TM-A7C4-01A	Primary Tumor
5efc2a3a-2717-4a9c-9447-122a8eaad45d	12fbb8e2-457e-48c2-8afe-92c032020580.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-DU-A7T6	TCGA-DU-A7T6-01A	Primary Tumor
dc265a15-4683-4ad5-add8-d1d278ecdc5d	14396379-4f6a-45df-aafc-a5cf348404b0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-E1-5303	TCGA-E1-5303-01A	Primary Tumor
578d0153-9cc4-4415-a0b5-44d2db35df46	84c04c9c-0bc2-4b85-b624-0ba6c4f25162.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-A617	TCGA-HT-A617-01A	Primary Tumor
86b6a61c-a168-4982-8ff3-dfaac5d5c72b	f1a1f6c4-a95c-4e10-b699-8939cfd671b0.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-QH-A6CY	TCGA-QH-A6CY-01A	Primary Tumor
730db5b5-46c0-4abd-b314-645eeb624340	be49a66c-82ad-40eb-a727-7dd0f11a0419.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-TQ-A7RH	TCGA-TQ-A7RH-01A	Primary Tumor
2ef64921-78ca-448a-9e1c-afe9f1c90e64	5e6372b1-0979-4015-b812-8773c2030a78.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-7013	TCGA-DU-7013-01A	Primary Tumor
b7d8e12b-1f2d-48fe-a922-8fbde9409827	30324151-9829-427d-a187-a475fcc86966.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-VM-A8C9	TCGA-VM-A8C9-01A	Primary Tumor
c74ec29d-d17b-4301-9b1a-b972c724d465	0839679d-718a-4f59-b976-28b3d230e706.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-A5TP	TCGA-DU-A5TP-01A	Primary Tumor
c054fec2-2e95-4b84-b566-959a2b3430b3	50bd1c24-a31a-4d5d-8302-e47c32115783.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-CS-4942	TCGA-CS-4942-01A	Primary Tumor
eb67e80d-d875-4c59-bf5b-465ee2621d9c	f5053c4d-22ad-4675-aeee-e45974eb3f8e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-8158	TCGA-DU-8158-01A	Primary Tumor
c761f825-f17e-4a36-8db6-231dc32aefd8	dc1e6496-0e91-4206-84b8-593f193fcf74.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DB-5275	TCGA-DB-5275-01A	Primary Tumor
0f7f955d-2090-4ef9-bbe0-eca679c538c7	272e4b8b-4174-4f29-9dd0-26c410898612.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-E1-A7YD	TCGA-E1-A7YD-01A	Primary Tumor
39a3c33d-e993-4036-9b39-4636065a49b5	d72c3f18-0aa8-4ba9-b54c-fa8341d825c6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7855	TCGA-HT-7855-01A	Primary Tumor
c3ca6901-aa65-44e0-9682-d68b99122d41	242fc0a5-8706-4160-90e5-59af4e0f7239.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-6691	TCGA-FG-6691-01A	Primary Tumor
7ded4873-7c71-4481-9d7b-74cf670f5b23	c84c1d82-c25a-4b56-b9ad-30f38536ea54.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-7641	TCGA-FG-7641-01B	Primary Tumor
d55b2c2d-c45e-49f1-b6c7-eea6168b4fea	e118d1fc-f3ef-4b55-b2b2-ecf510870f8f.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-VM-A8CF	TCGA-VM-A8CF-01A	Primary Tumor
3a9938ec-ba2e-484d-8a71-91fa93491350	338b0c99-b7d4-49d5-abc3-c07c760e4851.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-A74H	TCGA-HT-A74H-01A	Primary Tumor
3c0f250a-2a7c-4e19-9f59-ee72357fc3f3	d870efae-6322-499d-adca-bcf9b36898c3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-HT-7694	TCGA-HT-7694-01A	Primary Tumor
1beb9a83-578e-452a-8a93-ff30afb6a319	22e30b10-13ff-4b11-bf2a-ff5aac4519ee.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-TM-A84F	TCGA-TM-A84F-01A	Primary Tumor
d0090e52-723c-4b1a-80f8-8991190ff673	a50dc531-362b-42be-980f-4d19883c681e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-HT-7694	TCGA-HT-7694-01A	Primary Tumor
bf3ea8e5-0e5d-46ca-a958-65f80323e474	80229119-5a29-4e00-b20a-469bf82011ee.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LGG	TCGA-FG-8186	TCGA-FG-8186-01A	Primary Tumor
304d7e07-7e6f-42d5-863d-01c340cc8454	353e5fed-66af-427a-b2cf-430a3604cee3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-S9-A7R8	TCGA-S9-A7R8-01A	Primary Tumor
5390e383-434b-4820-9527-c4e7226bcfe2	1a47a9a5-cc7a-4500-8fec-49d0e9afcf6f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-LGG	TCGA-DU-6407	TCGA-DU-6407-01A	Primary Tumor
